Date,Sector,Sector_Log_Return
2020-03-06,Energy,-0.2764102708760335
2020-03-06,Financial Services,-0.09057977548169203
2020-03-06,Healthcare,0.010074380730985327
2020-03-06,Industrials,-0.07182520131969793
2020-03-06,Real Estate,-0.043870307603537426
2020-03-06,Technology,-0.02924843592528541
2020-03-06,Utilities,-0.014386418349076214
2020-03-13,Basic Materials,-0.16497476280514026
2020-03-13,Communication Services,-0.1345552856251224
2020-03-13,Consumer Cyclical,-0.26474332667600714
2020-03-13,Consumer Defensive,-0.06489493255466744
2020-03-13,Energy,-0.26952082978373515
2020-03-13,Financial Services,-0.13944989873806488
2020-03-13,Healthcare,-0.09709068674938995
2020-03-13,Industrials,-0.17498719074782326
2020-03-13,Real Estate,-0.2472043221998495
2020-03-13,Technology,-0.1498328410685143
2020-03-13,Utilities,-0.1219120859865716
2020-03-20,Basic Materials,-0.0022566661759814465
2020-03-20,Communication Services,0.016868591502037615
2020-03-20,Consumer Cyclical,0.06129318291185126
2020-03-20,Consumer Defensive,-0.09856749558110321
2020-03-20,Energy,0.013866145347531656
2020-03-20,Financial Services,-0.04512952599309543
2020-03-20,Healthcare,-0.06894912187812073
2020-03-20,Industrials,-0.04920769695420397
2020-03-20,Real Estate,-0.08663580632433125
2020-03-20,Technology,0.03247562066247285
2020-03-20,Utilities,-0.11451085853723096
2020-03-27,Basic Materials,0.0370165566441214
2020-03-27,Communication Services,0.032393140105965286
2020-03-27,Consumer Cyclical,0.029017039997768956
2020-03-27,Consumer Defensive,0.06136528434562761
2020-03-27,Energy,0.04882889067671439
2020-03-27,Financial Services,0.046635501633825155
2020-03-27,Healthcare,0.09879426313094646
2020-03-27,Industrials,0.08024962725566055
2020-03-27,Real Estate,0.09700094297682199
2020-03-27,Technology,0.04943032448673413
2020-03-27,Utilities,0.09871487311005199
2020-04-03,Basic Materials,0.0424592586805336
2020-04-03,Communication Services,0.018180577737587054
2020-04-03,Consumer Cyclical,0.029040796675107762
2020-04-03,Consumer Defensive,0.045301762714644346
2020-04-03,Energy,0.11310345846151557
2020-04-03,Financial Services,0.026682309054926887
2020-04-03,Healthcare,0.020600585048889467
2020-04-03,Industrials,0.006065835533291163
2020-04-03,Real Estate,0.00987604579046722
2020-04-03,Technology,0.023474798325658276
2020-04-03,Utilities,-0.006119586088949387
2020-04-10,Basic Materials,0.09876205035424439
2020-04-10,Communication Services,0.06347487040328119
2020-04-10,Consumer Cyclical,0.11249798120531318
2020-04-10,Consumer Defensive,0.053686105907946625
2020-04-10,Energy,0.05662262659657363
2020-04-10,Financial Services,0.057494759564600685
2020-04-10,Healthcare,0.06828333356649222
2020-04-10,Industrials,0.0358889724365247
2020-04-10,Real Estate,0.11364035420787902
2020-04-10,Technology,0.07659431168242711
2020-04-10,Utilities,0.09372715176554898
2020-04-17,Basic Materials,-0.0649280589240376
2020-04-17,Communication Services,-0.0330174108665726
2020-04-17,Consumer Cyclical,-0.03192708909029812
2020-04-17,Consumer Defensive,-0.036879861728841744
2020-04-17,Energy,-0.03770952966869546
2020-04-17,Financial Services,-0.0648519828369556
2020-04-17,Healthcare,-0.0025429037370134277
2020-04-17,Industrials,-0.047603849557444525
2020-04-17,Real Estate,-0.09073786468911413
2020-04-17,Technology,-0.05340280344789821
2020-04-17,Utilities,-0.05129713462312828
2020-04-24,Basic Materials,0.08368219485401548
2020-04-24,Communication Services,0.026323518949559775
2020-04-24,Consumer Cyclical,0.07763773138584362
2020-04-24,Consumer Defensive,0.02002283810230031
2020-04-24,Energy,0.11597819347072805
2020-04-24,Financial Services,0.06830628599775937
2020-04-24,Healthcare,0.028028256679912995
2020-04-24,Industrials,0.06453472831047292
2020-04-24,Real Estate,0.05059400198711078
2020-04-24,Technology,0.052620008609876166
2020-04-24,Utilities,0.032104921519398893
2020-05-01,Basic Materials,-0.007272332520947277
2020-05-01,Communication Services,0.06617982514050384
2020-05-01,Consumer Cyclical,-0.013288884888767134
2020-05-01,Consumer Defensive,-0.023888128184044014
2020-05-01,Energy,0.03287564792374859
2020-05-01,Financial Services,-0.028034715707563194
2020-05-01,Healthcare,0.006241070556598324
2020-05-01,Industrials,-0.03889553536763371
2020-05-01,Real Estate,-0.024198380779563544
2020-05-01,Technology,0.016267627192238693
2020-05-01,Utilities,-0.03016217482581579
2020-05-08,Basic Materials,-0.008152751087587473
2020-05-08,Communication Services,0.015074757020472705
2020-05-08,Consumer Cyclical,0.010823392211392224
2020-05-08,Consumer Defensive,-0.0024974540511395684
2020-05-08,Energy,0.01313679476513189
2020-05-08,Financial Services,-0.017185077527788892
2020-05-08,Healthcare,0.0020423622720598953
2020-05-08,Industrials,-0.01715835079887001
2020-05-08,Real Estate,-0.055562554205334395
2020-05-08,Technology,0.030385418161273166
2020-05-08,Utilities,-0.023821744817845412
2020-05-15,Basic Materials,0.027526836500674553
2020-05-15,Communication Services,0.02007527011188468
2020-05-15,Consumer Cyclical,0.04182636010080744
2020-05-15,Consumer Defensive,-0.002471363356092846
2020-05-15,Energy,0.018965082621057387
2020-05-15,Financial Services,0.02164333633970196
2020-05-15,Healthcare,0.0032332227802989643
2020-05-15,Industrials,0.02699540339024909
2020-05-15,Real Estate,0.026490235686123697
2020-05-15,Technology,0.02805746472436097
2020-05-15,Utilities,0.010594390817804557
2020-05-22,Basic Materials,0.02281516700812904
2020-05-22,Communication Services,0.02883100455619945
2020-05-22,Consumer Cyclical,0.03803123622534537
2020-05-22,Consumer Defensive,0.009922572544986845
2020-05-22,Energy,0.05440215656631568
2020-05-22,Financial Services,0.06330369933918553
2020-05-22,Healthcare,-0.006890658999418665
2020-05-22,Industrials,0.06871218117767143
2020-05-22,Real Estate,0.06986339294334844
2020-05-22,Technology,0.011698537336302266
2020-05-22,Utilities,0.01498788101597068
2020-05-29,Basic Materials,0.04346454930991968
2020-05-29,Communication Services,0.01579694412157128
2020-05-29,Consumer Cyclical,0.03149734579894453
2020-05-29,Consumer Defensive,0.029764728105228472
2020-05-29,Energy,0.02104363161086261
2020-05-29,Financial Services,0.03242963352320678
2020-05-29,Healthcare,0.033752921074773984
2020-05-29,Industrials,0.034743974941532314
2020-05-29,Real Estate,0.04904249497217683
2020-05-29,Technology,0.028176557901141815
2020-05-29,Utilities,0.05579344995827583
2020-06-05,Basic Materials,0.048294732597396355
2020-06-05,Communication Services,0.021015867773969223
2020-06-05,Consumer Cyclical,0.05296736947492354
2020-06-05,Consumer Defensive,0.009260396469297542
2020-06-05,Energy,0.11187956380662971
2020-06-05,Financial Services,0.07679148856357211
2020-06-05,Healthcare,0.0022988133921178016
2020-06-05,Industrials,0.0876607091530903
2020-06-05,Real Estate,0.07736332973449782
2020-06-05,Technology,0.04125397434724305
2020-06-05,Utilities,0.01182578961663207
2020-06-12,Basic Materials,-0.03738492771579459
2020-06-12,Communication Services,-0.01453790027462899
2020-06-12,Consumer Cyclical,-0.017501310380467747
2020-06-12,Consumer Defensive,-0.014812050848774827
2020-06-12,Energy,-0.08986918482351859
2020-06-12,Financial Services,-0.05570197305272364
2020-06-12,Healthcare,-0.014043789162837588
2020-06-12,Industrials,-0.05110148590546882
2020-06-12,Real Estate,-0.03428876493513765
2020-06-12,Technology,-0.004822311796103867
2020-06-12,Utilities,-0.035811131947114314
2020-06-19,Basic Materials,-0.0018600789461596509
2020-06-19,Communication Services,0.01692113581027254
2020-06-19,Consumer Cyclical,-0.0010253244486799374
2020-06-19,Consumer Defensive,-0.004912424596332246
2020-06-19,Energy,-0.037118692032004
2020-06-19,Financial Services,-0.015055116851278253
2020-06-19,Healthcare,0.0042851310626383565
2020-06-19,Industrials,-0.02358752555943733
2020-06-19,Real Estate,-0.04749611990641352
2020-06-19,Technology,0.02036597235552468
2020-06-19,Utilities,-0.031266853012858364
2020-06-26,Basic Materials,0.0011605995203060795
2020-06-26,Communication Services,-0.036570485066853196
2020-06-26,Consumer Cyclical,-0.0023733286836968757
2020-06-26,Consumer Defensive,-0.004369923326803686
2020-06-26,Energy,-0.03913916989718011
2020-06-26,Financial Services,-0.028143091330335556
2020-06-26,Healthcare,-0.0012464935347566472
2020-06-26,Industrials,-0.005629926221178415
2020-06-26,Real Estate,-0.004068590964020121
2020-06-26,Technology,0.0034204519367724995
2020-06-26,Utilities,-0.014467770047475834
2020-07-03,Basic Materials,0.0402063508944085
2020-07-03,Communication Services,0.04458829380520012
2020-07-03,Consumer Cyclical,0.05562899315190726
2020-07-03,Consumer Defensive,0.023189008995160503
2020-07-03,Energy,-0.04124091440712142
2020-07-03,Financial Services,-0.008612078856777014
2020-07-03,Healthcare,0.013492440827046676
2020-07-03,Industrials,-0.0013982524685638798
2020-07-03,Real Estate,0.001716216994525159
2020-07-03,Technology,0.013507142594444497
2020-07-03,Utilities,0.013320143915348684
2020-07-10,Basic Materials,0.014441748380957319
2020-07-10,Communication Services,0.016608298137271767
2020-07-10,Consumer Cyclical,0.027484218144873177
2020-07-10,Consumer Defensive,0.023362210192911632
2020-07-10,Energy,0.003657471629148122
2020-07-10,Financial Services,0.030952375037600847
2020-07-10,Healthcare,0.011677893851673211
2020-07-10,Industrials,0.017427450558166115
2020-07-10,Real Estate,-0.013023592031647765
2020-07-10,Technology,0.018761146826873
2020-07-10,Utilities,0.02090938216195431
2020-07-17,Basic Materials,0.0307089755932635
2020-07-17,Communication Services,0.010519186380653437
2020-07-17,Consumer Cyclical,0.028253200332363733
2020-07-17,Consumer Defensive,0.009760759522350301
2020-07-17,Energy,0.04572524926022509
2020-07-17,Financial Services,0.02465327912285724
2020-07-17,Healthcare,0.027927952903887825
2020-07-17,Industrials,0.029838235772158456
2020-07-17,Real Estate,0.0012314843173404128
2020-07-17,Technology,0.007986954020973982
2020-07-17,Utilities,0.018274076913302007
2020-07-24,Basic Materials,-0.002580603807775639
2020-07-24,Communication Services,-0.027672838011224304
2020-07-24,Consumer Cyclical,-0.01955429329685929
2020-07-24,Consumer Defensive,0.015179860942842517
2020-07-24,Energy,-0.03889507624216077
2020-07-24,Financial Services,-0.014149702466504975
2020-07-24,Healthcare,-0.001514162726537525
2020-07-24,Industrials,-0.0065280214935188475
2020-07-24,Real Estate,0.03325331529385425
2020-07-24,Technology,-0.01840508304183839
2020-07-24,Utilities,0.0056799991475050375
2020-07-31,Basic Materials,0.0012494466426917312
2020-07-31,Communication Services,0.017884392939996458
2020-07-31,Consumer Cyclical,0.014111386555195653
2020-07-31,Consumer Defensive,0.009536445917561394
2020-07-31,Energy,0.011372698916734883
2020-07-31,Financial Services,-0.002611236123592648
2020-07-31,Healthcare,-0.0014563243182749354
2020-07-31,Industrials,-0.004503190948644392
2020-07-31,Real Estate,0.016870773760203534
2020-07-31,Technology,0.0706809310442966
2020-07-31,Utilities,0.004225955557409871
2020-08-07,Basic Materials,0.015966234450334724
2020-08-07,Communication Services,0.009504163264676896
2020-08-07,Consumer Cyclical,0.018265265722101943
2020-08-07,Consumer Defensive,0.0025634413897739914
2020-08-07,Energy,0.03145353148177789
2020-08-07,Financial Services,0.04911146232447569
2020-08-07,Healthcare,-0.009637430736353685
2020-08-07,Industrials,0.07206524480979855
2020-08-07,Real Estate,0.008415795654480454
2020-08-07,Technology,-0.024299225628658223
2020-08-07,Utilities,-0.00606661552027539
2020-08-14,Basic Materials,0.01719818925250226
2020-08-14,Communication Services,0.033304715573671664
2020-08-14,Consumer Cyclical,0.07188751528728812
2020-08-14,Consumer Defensive,0.020412851502059765
2020-08-14,Energy,-0.022582421766651976
2020-08-14,Financial Services,-0.02167981022428058
2020-08-14,Healthcare,0.019056522493591972
2020-08-14,Industrials,-0.011789319159382822
2020-08-14,Real Estate,0.0001349142279305063
2020-08-14,Technology,0.03450749959181715
2020-08-14,Utilities,-0.004029069275081633
2020-08-21,Basic Materials,-0.004704241438511613
2020-08-21,Communication Services,0.029659293550883873
2020-08-21,Consumer Cyclical,0.022760410573635953
2020-08-21,Consumer Defensive,0.0023930465588046616
2020-08-21,Energy,-0.022010913700529343
2020-08-21,Financial Services,0.017496579901687136
2020-08-21,Healthcare,-0.004677918213635484
2020-08-21,Industrials,0.01335196812513748
2020-08-21,Real Estate,0.011505997117744762
2020-08-21,Technology,0.029083119967752025
2020-08-21,Utilities,-0.00877352807266509
2020-08-28,Basic Materials,0.03322822251741481
2020-08-28,Communication Services,0.03687177887936657
2020-08-28,Consumer Cyclical,0.04378726445816552
2020-08-28,Consumer Defensive,0.019263996747341333
2020-08-28,Energy,-0.035041914140762534
2020-08-28,Financial Services,0.011196541687876716
2020-08-28,Healthcare,0.0021536315385556892
2020-08-28,Industrials,0.009212138574818205
2020-08-28,Real Estate,0.0038090274849212876
2020-08-28,Technology,0.049318995968297356
2020-08-28,Utilities,-0.012296627813914994
2020-09-04,Basic Materials,-0.021435839416447888
2020-09-04,Communication Services,-0.06640107319062831
2020-09-04,Consumer Cyclical,-0.0860325883907772
2020-09-04,Consumer Defensive,-0.02403137192667896
2020-09-04,Energy,-0.058192361324314025
2020-09-04,Financial Services,-0.027217805929852602
2020-09-04,Healthcare,-0.026324453133667138
2020-09-04,Industrials,-0.024240867240591876
2020-09-04,Real Estate,-0.004696299052097394
2020-09-04,Technology,-0.09448424365840838
2020-09-04,Utilities,0.003059935344624314
2020-09-11,Basic Materials,0.0403426946665447
2020-09-11,Communication Services,0.006620232314986249
2020-09-11,Consumer Cyclical,0.06493963178770937
2020-09-11,Consumer Defensive,0.013010197649786434
2020-09-11,Energy,-0.023295944306320045
2020-09-11,Financial Services,0.0074043435993251
2020-09-11,Healthcare,0.018806516353420847
2020-09-11,Industrials,0.023338120109429466
2020-09-11,Real Estate,0.026310765982546995
2020-09-11,Technology,0.041374124251801966
2020-09-11,Utilities,0.013920704269995652
2020-09-18,Basic Materials,-0.034816495925112545
2020-09-18,Communication Services,-0.043748635956782786
2020-09-18,Consumer Cyclical,-0.038498818099777704
2020-09-18,Consumer Defensive,-0.01803427202512812
2020-09-18,Energy,-0.006714615407821592
2020-09-18,Financial Services,-0.032663446757063085
2020-09-18,Healthcare,-0.02271015766653924
2020-09-18,Industrials,-0.01882084009560735
2020-09-18,Real Estate,-0.054650188909499256
2020-09-18,Technology,-0.014537821187455254
2020-09-18,Utilities,-0.019693651990297375
2020-09-25,Basic Materials,-0.009131911706469636
2020-09-25,Communication Services,0.0059563928061666166
2020-09-25,Consumer Cyclical,0.00210658598858473
2020-09-25,Consumer Defensive,-0.0005241027400977191
2020-09-25,Energy,-0.05131519670510345
2020-09-25,Financial Services,0.0009334318529248086
2020-09-25,Healthcare,0.0025881978409157515
2020-09-25,Industrials,0.0027509374680859933
2020-09-25,Real Estate,0.0031709209458054208
2020-09-25,Technology,0.017530669085623556
2020-09-25,Utilities,0.009203018998222562
2020-10-02,Basic Materials,0.012898450745813849
2020-10-02,Communication Services,-0.00637462350436519
2020-10-02,Consumer Cyclical,0.009237061669276594
2020-10-02,Consumer Defensive,0.01394476715487835
2020-10-02,Energy,-0.006015047300729508
2020-10-02,Financial Services,0.022721025472540048
2020-10-02,Healthcare,0.007987399105530285
2020-10-02,Industrials,0.014780173992908163
2020-10-02,Real Estate,0.041487631839461823
2020-10-02,Technology,0.0068979845017712324
2020-10-02,Utilities,0.04880387651800722
2020-10-09,Basic Materials,0.03710546147588397
2020-10-09,Communication Services,0.0638140805932951
2020-10-09,Consumer Cyclical,0.04951274336879951
2020-10-09,Consumer Defensive,0.04021419828173715
2020-10-09,Energy,0.028445718657006253
2020-10-09,Financial Services,0.024669098999609555
2020-10-09,Healthcare,0.032599813762449366
2020-10-09,Industrials,0.03240136155074815
2020-10-09,Real Estate,-0.002623360428778848
2020-10-09,Technology,0.0561839516035107
2020-10-09,Utilities,0.019879539195302595
2020-10-16,Basic Materials,-0.005445621214343504
2020-10-16,Communication Services,-0.025538773136022704
2020-10-16,Consumer Cyclical,-0.024300385986736193
2020-10-16,Consumer Defensive,-0.018784303676893342
2020-10-16,Energy,-0.01952324480535619
2020-10-16,Financial Services,-0.01388282524331358
2020-10-16,Healthcare,-0.02521561161984389
2020-10-16,Industrials,0.0147935160789239
2020-10-16,Real Estate,-0.02058261565341628
2020-10-16,Technology,-0.024717102520526796
2020-10-16,Utilities,0.009422727230546718
2020-10-23,Basic Materials,-0.022209601456237092
2020-10-23,Communication Services,0.018988291152599795
2020-10-23,Consumer Cyclical,-0.011519827139056497
2020-10-23,Consumer Defensive,-0.014845990786851029
2020-10-23,Energy,-0.030300538406799193
2020-10-23,Financial Services,-0.02984982070747203
2020-10-23,Healthcare,-0.013197434877422098
2020-10-23,Industrials,-0.04105007756460701
2020-10-23,Real Estate,-0.024461665214188258
2020-10-23,Technology,-0.026699011544420982
2020-10-23,Utilities,0.010414970745368313
2020-10-30,Basic Materials,0.03839599640711948
2020-10-30,Communication Services,-0.0023672324950474903
2020-10-30,Consumer Cyclical,-0.01278185552431025
2020-10-30,Consumer Defensive,-0.001863129626788033
2020-10-30,Energy,0.018749613173619856
2020-10-30,Financial Services,0.014138141304417304
2020-10-30,Healthcare,-0.003508567939344637
2020-10-30,Industrials,0.037859726635510384
2020-10-30,Real Estate,0.03385917280998768
2020-10-30,Technology,-0.018378672832679632
2020-10-30,Utilities,-0.006498993279800544
2020-11-06,Basic Materials,0.043885376481254165
2020-11-06,Communication Services,0.05026110899677588
2020-11-06,Consumer Cyclical,0.037208767470857
2020-11-06,Consumer Defensive,0.026791563622457458
2020-11-06,Energy,0.13967655247672198
2020-11-06,Financial Services,0.09687900991554964
2020-11-06,Healthcare,0.06818886007928658
2020-11-06,Industrials,0.0720575089831931
2020-11-06,Real Estate,0.053080429273510976
2020-11-06,Technology,0.04644682110509991
2020-11-06,Utilities,0.025390052828838418
2020-11-13,Basic Materials,0.0066405300469474715
2020-11-13,Communication Services,0.01600958254378404
2020-11-13,Consumer Cyclical,0.02716515055401844
2020-11-13,Consumer Defensive,0.02394886553592718
2020-11-13,Energy,0.07082181923057905
2020-11-13,Financial Services,0.013058308828563823
2020-11-13,Healthcare,-0.005349901029151476
2020-11-13,Industrials,0.0231943669435418
2020-11-13,Real Estate,0.021663907426864994
2020-11-13,Technology,0.040202935834490805
2020-11-13,Utilities,-0.006495518022577217
2020-11-20,Basic Materials,0.025535935361566765
2020-11-20,Communication Services,0.008950375660399513
2020-11-20,Consumer Cyclical,0.051869993293964876
2020-11-20,Consumer Defensive,-0.0017053202415580595
2020-11-20,Energy,0.10497599728955449
2020-11-20,Financial Services,0.03319496565023915
2020-11-20,Healthcare,-0.013942373608642238
2020-11-20,Industrials,0.031104273459049037
2020-11-20,Real Estate,-0.018104341520282
2020-11-20,Technology,0.006831621340664799
2020-11-20,Utilities,-0.012372998786109039
2020-11-27,Basic Materials,0.008410803736832565
2020-11-27,Communication Services,0.02128066792645931
2020-11-27,Consumer Cyclical,0.010117415804770024
2020-11-27,Consumer Defensive,0.004138077950453257
2020-11-27,Energy,-0.0830287542181642
2020-11-27,Financial Services,-0.007908926434396337
2020-11-27,Healthcare,0.014336769244587202
2020-11-27,Industrials,-0.01953762393722856
2020-11-27,Real Estate,-0.0026069656724357604
2020-11-27,Technology,0.04141910400589978
2020-11-27,Utilities,-0.010450860461076954
2020-12-04,Basic Materials,0.003023162436112412
2020-12-04,Communication Services,0.008695897672228938
2020-12-04,Consumer Cyclical,0.014052248432202466
2020-12-04,Consumer Defensive,0.006119556795823015
2020-12-04,Energy,0.08414255447940543
2020-12-04,Financial Services,0.014832544804190937
2020-12-04,Healthcare,0.018455811885208756
2020-12-04,Industrials,0.018466655430675234
2020-12-04,Real Estate,0.005712144084356779
2020-12-04,Technology,0.015579165447414322
2020-12-04,Utilities,-0.009527320840632451
2020-12-11,Basic Materials,-0.010680713991361293
2020-12-11,Communication Services,-0.012890925996860958
2020-12-11,Consumer Cyclical,0.000980855676787785
2020-12-11,Consumer Defensive,-0.005122033360062881
2020-12-11,Energy,0.007917760160451252
2020-12-11,Financial Services,-0.005397800492805119
2020-12-11,Healthcare,0.0010948452980335211
2020-12-11,Industrials,-0.002462153341825103
2020-12-11,Real Estate,-0.00390149629775442
2020-12-11,Technology,0.0047759398273647296
2020-12-11,Utilities,0.0031375337932412644
2020-12-18,Basic Materials,0.0018434184805558062
2020-12-18,Communication Services,-0.022249916220403648
2020-12-18,Consumer Cyclical,0.00399504045829223
2020-12-18,Consumer Defensive,-0.009617060999395069
2020-12-18,Energy,-0.06190377633926158
2020-12-18,Financial Services,-0.0004798945066627288
2020-12-18,Healthcare,-0.002978590257394341
2020-12-18,Industrials,-0.013131942035079789
2020-12-18,Real Estate,-0.009400960195373877
2020-12-18,Technology,0.016930581905689714
2020-12-18,Utilities,-0.02637310716880678
2020-12-25,Basic Materials,0.002665989649617422
2020-12-25,Communication Services,0.022656782809193952
2020-12-25,Consumer Cyclical,0.015529468746531685
2020-12-25,Consumer Defensive,0.013768190944585885
2020-12-25,Energy,-0.0004136869880756593
2020-12-25,Financial Services,0.02157953201701251
2020-12-25,Healthcare,0.009287353853880865
2020-12-25,Industrials,0.0006610900759404206
2020-12-25,Real Estate,0.0007895422305619518
2020-12-25,Technology,-0.0007156639064807575
2020-12-25,Utilities,0.010433990657090823
2021-01-01,Basic Materials,0.03678998635700958
2021-01-01,Communication Services,-0.010399660044214078
2021-01-01,Consumer Cyclical,0.004305761549775542
2021-01-01,Consumer Defensive,-0.0017244734143546613
2021-01-01,Energy,0.0572291826212741
2021-01-01,Financial Services,0.005942981132340196
2021-01-01,Healthcare,0.010440079474484047
2021-01-01,Industrials,0.0014963978496496178
2021-01-01,Real Estate,-0.017951709579891933
2021-01-01,Technology,-0.0038431281359770143
2021-01-01,Utilities,-0.0009532305298279101
2021-01-08,Basic Materials,0.0564524053783938
2021-01-08,Communication Services,-0.021183416270260352
2021-01-08,Consumer Cyclical,0.04420020331178448
2021-01-08,Consumer Defensive,-0.008744628998557463
2021-01-08,Energy,0.09575865617059919
2021-01-08,Financial Services,0.05297968656332004
2021-01-08,Healthcare,0.030388295399614036
2021-01-08,Industrials,0.04115188619674125
2021-01-08,Real Estate,-0.0018876570254126753
2021-01-08,Technology,0.01702555932169718
2021-01-08,Utilities,0.0008770800228408839
2021-01-15,Basic Materials,-0.017087059966493665
2021-01-15,Communication Services,0.023195943888043784
2021-01-15,Consumer Cyclical,0.0002539582358933724
2021-01-15,Consumer Defensive,-0.01637268331753694
2021-01-15,Energy,-0.0011344802659768462
2021-01-15,Financial Services,-0.012366793670880782
2021-01-15,Healthcare,0.01865661732311967
2021-01-15,Industrials,-0.012774063189841159
2021-01-15,Real Estate,0.02549468268831653
2021-01-15,Technology,0.0034071651030530906
2021-01-15,Utilities,0.019151583621072388
2021-01-22,Basic Materials,-0.042498703452012475
2021-01-22,Communication Services,0.05891260526516821
2021-01-22,Consumer Cyclical,0.015518823388654596
2021-01-22,Consumer Defensive,0.013010232168361271
2021-01-22,Energy,-0.06661131625875957
2021-01-22,Financial Services,-0.03044536555310796
2021-01-22,Healthcare,0.006415646337156135
2021-01-22,Industrials,-0.02208799006217005
2021-01-22,Real Estate,0.038131585347988745
2021-01-22,Technology,0.03321735653524268
2021-01-22,Utilities,0.005697623135769626
2021-01-29,Basic Materials,-0.011021690115005143
2021-01-29,Communication Services,-0.011519038439889237
2021-01-29,Consumer Cyclical,-0.002292080336629118
2021-01-29,Consumer Defensive,-0.025094471094329694
2021-01-29,Energy,-0.013247694796581904
2021-01-29,Financial Services,0.007851934066123691
2021-01-29,Healthcare,-0.024843376303319474
2021-01-29,Industrials,0.0011275856250863342
2021-01-29,Real Estate,0.0013759808570895146
2021-01-29,Technology,0.002580157684999902
2021-01-29,Utilities,-0.0062485205539597344
2021-02-05,Basic Materials,0.02892569189300811
2021-02-05,Communication Services,0.04179631873529234
2021-02-05,Consumer Cyclical,0.015153275786615607
2021-02-05,Consumer Defensive,0.02361236955618546
2021-02-05,Energy,0.08774155584256377
2021-02-05,Financial Services,0.03740744263768062
2021-02-05,Healthcare,0.005609494767723816
2021-02-05,Industrials,0.031357495627466994
2021-02-05,Real Estate,0.01911785095248519
2021-02-05,Technology,0.02082355798100415
2021-02-05,Utilities,0.003819390329188651
2021-02-12,Basic Materials,0.008504551159593442
2021-02-12,Communication Services,0.012398036626711654
2021-02-12,Consumer Cyclical,-0.007109976588497197
2021-02-12,Consumer Defensive,-0.0048156010835162825
2021-02-12,Energy,0.044597705128406016
2021-02-12,Financial Services,0.022625310968708505
2021-02-12,Healthcare,-0.0013071829920064482
2021-02-12,Industrials,0.005229388130016267
2021-02-12,Real Estate,0.00449799274384179
2021-02-12,Technology,0.021044170312045158
2021-02-12,Utilities,-0.016955438636230655
2021-02-19,Basic Materials,0.02285409173914063
2021-02-19,Communication Services,-0.013136965622311703
2021-02-19,Consumer Cyclical,-0.016540832550189764
2021-02-19,Consumer Defensive,-0.013897515378672932
2021-02-19,Energy,0.05048008671454877
2021-02-19,Financial Services,0.021410918119158347
2021-02-19,Healthcare,-0.014380334945217265
2021-02-19,Industrials,0.01812393548838311
2021-02-19,Real Estate,0.016992294514563917
2021-02-19,Technology,-0.04438944660809553
2021-02-19,Utilities,-0.009347548586093856
2021-02-26,Basic Materials,-0.004407376747221558
2021-02-26,Communication Services,-0.00461188294638281
2021-02-26,Consumer Cyclical,-0.014529915519279653
2021-02-26,Consumer Defensive,-0.023283465456440916
2021-02-26,Energy,0.011805334212556109
2021-02-26,Financial Services,0.01190134946611778
2021-02-26,Healthcare,-0.0006566210449405989
2021-02-26,Industrials,0.012507104081618313
2021-02-26,Real Estate,-0.029780647959886428
2021-02-26,Technology,-0.014458696070314803
2021-02-26,Utilities,-0.031795404087521274
2021-03-05,Basic Materials,0.01166267517140787
2021-03-05,Communication Services,0.0013267350657564154
2021-03-05,Consumer Cyclical,-0.005808199782257456
2021-03-05,Consumer Defensive,0.011925922919961049
2021-03-05,Energy,0.05059592416344081
2021-03-05,Financial Services,0.01832218160666044
2021-03-05,Healthcare,-0.0012186303384517845
2021-03-05,Industrials,0.01600593688309413
2021-03-05,Real Estate,0.011984228794928994
2021-03-05,Technology,-0.02972128399631829
2021-03-05,Utilities,0.03090091218716261
2021-03-12,Basic Materials,0.028885919675101655
2021-03-12,Communication Services,0.029351857457660772
2021-03-12,Consumer Cyclical,0.02356271962615444
2021-03-12,Consumer Defensive,0.02158576857282353
2021-03-12,Energy,-0.006364356032906498
2021-03-12,Financial Services,0.015163110357554153
2021-03-12,Healthcare,0.009987000013916492
2021-03-12,Industrials,0.02182651268051436
2021-03-12,Real Estate,0.04189995563417129
2021-03-12,Technology,0.03822755766791262
2021-03-12,Utilities,0.03327999078980106
2021-03-19,Basic Materials,-0.026315271567306876
2021-03-19,Communication Services,-0.002344837254032988
2021-03-19,Consumer Cyclical,-0.012801920920047716
2021-03-19,Consumer Defensive,0.01625164808026388
2021-03-19,Energy,-0.06107969548349429
2021-03-19,Financial Services,-0.03296728430925533
2021-03-19,Healthcare,-0.008427787351166314
2021-03-19,Industrials,-0.019985669742809863
2021-03-19,Real Estate,-0.010594626802310296
2021-03-19,Technology,-0.019747399711775977
2021-03-19,Utilities,-0.009128427713072236
2021-03-26,Basic Materials,0.039253917059124746
2021-03-26,Communication Services,-0.014331308760863984
2021-03-26,Consumer Cyclical,0.006043828074442666
2021-03-26,Consumer Defensive,0.023968565856402543
2021-03-26,Energy,0.03184020748181479
2021-03-26,Financial Services,0.028610004275794874
2021-03-26,Healthcare,0.01844001218155522
2021-03-26,Industrials,0.0405708094879197
2021-03-26,Real Estate,0.020753426772643534
2021-03-26,Technology,-0.0027974605533260984
2021-03-26,Utilities,0.014101972297070687
2021-04-02,Basic Materials,0.02191275431582434
2021-04-02,Communication Services,0.05727710085668328
2021-04-02,Consumer Cyclical,0.04258637164606171
2021-04-02,Consumer Defensive,0.011219138550994972
